Elapsed Time (seconds),Voltage 1,Voltage 2,Voltage 3,Voltage 4
46.484000,1.974585,1.984360,2.194526,2.194526
46.989000,1.979472,1.979472,2.194526,2.189638
47.495000,1.979472,1.979472,2.199414,2.189638
48.000000,1.979472,1.984360,2.199414,2.194526
48.504000,1.974585,1.984360,2.194526,2.189638
49.010000,1.979472,1.984360,2.204301,2.194526
49.515000,1.974585,1.984360,2.199414,2.194526
50.021000,1.974585,1.989247,2.199414,2.189638
50.526000,1.979472,1.984360,2.204301,2.194526
51.032000,1.974585,1.979472,2.194526,2.189638
51.536000,1.974585,1.984360,2.194526,2.184751
52.042000,1.979472,1.984360,2.204301,2.189638
52.547000,1.974585,1.984360,2.194526,2.184751
53.053000,1.979472,1.979472,2.194526,2.184751
53.558000,1.979472,1.979472,2.199414,2.189638
54.064000,1.979472,1.974585,2.194526,2.189638
54.568000,1.979472,1.974585,2.199414,2.189638
55.074000,1.984360,1.969697,2.199414,2.189638
55.579000,1.994135,1.964809,2.194526,2.189638
56.085000,1.999022,1.964809,2.194526,2.179863
56.590000,2.003910,1.964809,2.194526,2.184751
57.096000,2.008798,1.964809,2.189638,2.179863
57.601000,2.013685,1.964809,2.194526,2.184751
58.106000,2.013685,1.969697,2.184751,2.184751
58.611000,2.013685,1.964809,2.189638,2.189638
59.117000,2.013685,1.969697,2.189638,2.189638
59.622000,2.018573,1.969697,2.194526,2.189638
60.127000,2.018573,1.969697,2.189638,2.189638
60.633000,2.013685,1.969697,2.194526,2.189638
61.137000,2.013685,1.974585,2.194526,2.189638
61.643000,2.008798,1.974585,2.194526,2.184751
62.148000,1.999022,1.974585,2.204301,2.189638
62.654000,1.989247,1.969697,2.194526,2.189638
63.159000,1.974585,1.969697,2.189638,2.184751
63.665000,1.969697,1.969697,2.194526,2.189638
64.169000,1.959922,1.964809,2.194526,2.179863
64.675000,1.959922,1.964809,2.189638,2.170088
65.180000,1.955034,1.959922,2.189638,2.174976
65.686000,1.959922,1.964809,2.179863,2.179863
66.191000,1.964809,1.959922,2.179863,2.174976
66.697000,1.974585,1.959922,2.189638,2.179863
67.202000,1.974585,1.955034,2.184751,2.184751
67.707000,1.979472,1.950147,2.184751,2.170088
68.212000,1.984360,1.950147,2.189638,2.174976
68.718000,1.989247,1.955034,2.179863,2.174976
69.223000,1.984360,1.950147,2.179863,2.170088
69.729000,1.979472,1.955034,2.179863,2.174976
70.234000,1.979472,1.955034,2.179863,2.179863
70.739000,1.974585,1.955034,2.174976,2.174976
71.244000,1.969697,1.955034,2.174976,2.174976
71.749000,1.959922,1.955034,2.170088,2.174976
72.255000,1.955034,1.950147,2.174976,2.174976
72.760000,1.955034,1.950147,2.179863,2.170088
73.266000,1.955034,1.940371,2.174976,2.170088
73.771000,1.955034,1.945259,2.174976,2.165200
74.276000,1.950147,1.945259,2.174976,2.170088
74.781000,1.945259,1.945259,2.174976,2.165200
75.287000,1.945259,1.950147,2.170088,2.165200
75.792000,1.945259,1.950147,2.170088,2.170088
76.298000,1.940371,1.950147,2.170088,2.170088
76.803000,1.945259,1.950147,2.170088,2.165200
77.308000,1.945259,1.950147,2.174976,2.170088
77.813000,1.945259,1.950147,2.170088,2.170088
78.319000,1.945259,1.955034,2.170088,2.170088
78.824000,1.945259,1.945259,2.170088,2.165200
79.330000,1.950147,1.950147,2.165200,2.165200
79.835000,1.950147,1.950147,2.165200,2.160313
80.340000,1.940371,1.945259,2.165200,2.160313
80.845000,1.940371,1.945259,2.165200,2.155425
81.350000,1.940371,1.945259,2.165200,2.155425
81.856000,1.940371,1.945259,2.165200,2.155425
82.361000,1.940371,1.940371,2.165200,2.155425
82.867000,1.935484,1.940371,2.165200,2.155425
83.372000,1.930596,1.935484,2.160313,2.155425
83.877000,1.930596,1.940371,2.155425,2.145650
84.382000,1.920821,1.935484,2.155425,2.150538
84.888000,1.915933,1.935484,2.155425,2.145650
85.393000,1.915933,1.930596,2.155425,2.145650
85.899000,1.911046,1.940371,2.160313,2.145650
86.404000,1.911046,1.935484,2.150538,2.145650
86.909000,1.911046,1.930596,2.150538,2.140763
87.414000,1.915933,1.930596,2.150538,2.145650
87.920000,1.920821,1.930596,2.150538,2.145650
88.425000,1.920821,1.935484,2.150538,2.140763
88.931000,1.920821,1.935484,2.155425,2.140763
89.436000,1.925709,1.935484,2.150538,2.145650
89.942000,1.925709,1.930596,2.150538,2.145650
90.446000,1.930596,1.930596,2.155425,2.145650
90.952000,1.930596,1.930596,2.150538,2.145650
91.457000,1.920821,1.935484,2.145650,2.140763
91.962000,1.925709,1.925709,2.150538,2.140763
92.468000,1.920821,1.930596,2.145650,2.140763
92.973000,1.920821,1.925709,2.145650,2.135875
93.478000,1.925709,1.925709,2.150538,2.135875
93.983000,1.925709,1.930596,2.140763,2.135875
94.489000,1.920821,1.925709,2.140763,2.130987
94.994000,1.920821,1.925709,2.145650,2.130987
95.500000,1.915933,1.925709,2.140763,2.135875
96.005000,1.915933,1.925709,2.140763,2.135875
96.510000,1.915933,1.925709,2.145650,2.130987
97.015000,1.911046,1.925709,2.140763,2.135875
97.521000,1.915933,1.925709,2.145650,2.135875
98.026000,1.915933,1.920821,2.145650,2.135875
98.532000,1.911046,1.915933,2.140763,2.135875
99.037000,1.911046,1.920821,2.145650,2.135875
99.543000,1.911046,1.920821,2.140763,2.130987
100.047000,1.911046,1.915933,2.140763,2.126100
100.553000,1.911046,1.915933,2.140763,2.126100
101.058000,1.915933,1.911046,2.135875,2.130987
101.564000,1.911046,1.915933,2.130987,2.130987
102.069000,1.911046,1.920821,2.135875,2.126100
102.575000,1.906158,1.915933,2.135875,2.130987
103.079000,1.911046,1.920821,2.135875,2.130987
103.585000,1.911046,1.920821,2.135875,2.130987
104.090000,1.911046,1.915933,2.140763,2.130987
104.596000,1.911046,1.915933,2.130987,2.130987
105.101000,1.911046,1.915933,2.130987,2.130987
105.607000,1.911046,1.915933,2.135875,2.130987
106.113000,1.915933,1.920821,2.130987,2.130987
106.617000,1.915933,1.915933,2.130987,2.126100
107.123000,1.915933,1.915933,2.135875,2.126100
107.628000,1.911046,1.911046,2.130987,2.126100
108.134000,1.911046,1.915933,2.130987,2.126100
108.639000,1.901271,1.911046,2.135875,2.126100
109.145000,1.896383,1.915933,2.130987,2.126100
109.649000,1.896383,1.911046,2.130987,2.121212
110.155000,1.896383,1.911046,2.130987,2.121212
110.660000,1.901271,1.915933,2.126100,2.121212
111.166000,1.896383,1.906158,2.116325,2.116325
111.671000,1.901271,1.906158,2.126100,2.126100
112.177000,1.901271,1.906158,2.121212,2.126100
112.681000,1.901271,1.901271,2.121212,2.121212
113.187000,1.901271,1.906158,2.121212,2.121212
113.692000,1.906158,1.906158,2.116325,2.116325
114.198000,1.906158,1.906158,2.111437,2.116325
114.704000,1.901271,1.906158,2.121212,2.116325
115.209000,1.891496,1.911046,2.111437,2.116325
115.715000,1.886608,1.911046,2.111437,2.111437
116.219000,1.881720,1.911046,2.116325,2.116325
116.725000,1.886608,1.906158,2.106549,2.111437
117.230000,1.881720,1.906158,2.111437,2.111437
117.736000,1.876833,1.906158,2.111437,2.106549
118.241000,1.881720,1.906158,2.111437,2.111437
118.747000,1.886608,1.906158,2.106549,2.106549
119.251000,1.886608,1.901271,2.116325,2.111437
119.757000,1.881720,1.896383,2.111437,2.106549
120.262000,1.891496,1.901271,2.111437,2.101662
120.768000,1.891496,1.906158,2.111437,2.106549
121.273000,1.896383,1.901271,2.111437,2.106549
121.779000,1.896383,1.901271,2.111437,2.101662
122.285000,1.896383,1.896383,2.111437,2.106549
122.789000,1.901271,1.896383,2.106549,2.106549
123.295000,1.901271,1.896383,2.111437,2.096774
123.800000,1.906158,1.896383,2.111437,2.101662
124.306000,1.906158,1.891496,2.106549,2.101662
124.811000,1.906158,1.891496,2.106549,2.091886
125.317000,1.901271,1.891496,2.106549,2.096774
125.821000,1.906158,1.891496,2.111437,2.096774
126.327000,1.906158,1.891496,2.111437,2.091886
126.832000,1.896383,1.881720,2.101662,2.086999
127.338000,1.906158,1.891496,2.106549,2.101662
127.843000,1.906158,1.891496,2.106549,2.096774
128.349000,1.906158,1.891496,2.111437,2.096774
128.854000,1.906158,1.891496,2.106549,2.101662
129.359000,1.906158,1.891496,2.111437,2.091886
129.864000,1.896383,1.891496,2.116325,2.096774
130.370000,1.891496,1.886608,2.111437,2.096774
130.875000,1.886608,1.881720,2.106549,2.091886
131.381000,1.876833,1.876833,2.106549,2.091886
131.887000,1.881720,1.871945,2.106549,2.091886
132.391000,1.881720,1.871945,2.106549,2.086999
132.897000,1.886608,1.881720,2.106549,2.091886
133.402000,1.891496,1.881720,2.101662,2.091886
133.908000,1.896383,1.876833,2.096774,2.086999
134.413000,1.901271,1.886608,2.101662,2.096774
134.919000,1.901271,1.881720,2.101662,2.096774
135.424000,1.891496,1.886608,2.101662,2.091886
135.929000,1.881720,1.881720,2.096774,2.091886
136.434000,1.876833,1.886608,2.101662,2.091886
136.940000,1.871945,1.881720,2.101662,2.091886
137.445000,1.867058,1.886608,2.101662,2.086999
137.951000,1.862170,1.886608,2.096774,2.086999
138.456000,1.867058,1.881720,2.096774,2.082111
138.961000,1.862170,1.881720,2.091886,2.082111
139.466000,1.867058,1.876833,2.096774,2.082111
139.972000,1.862170,1.881720,2.096774,2.077224
140.477000,1.867058,1.876833,2.091886,2.072336
140.983000,1.867058,1.881720,2.091886,2.072336
141.488000,1.867058,1.871945,2.086999,2.072336
141.993000,1.867058,1.871945,2.086999,2.072336
142.498000,1.871945,1.871945,2.091886,2.072336
143.004000,1.867058,1.871945,2.086999,2.067449
143.509000,1.867058,1.871945,2.086999,2.067449
144.015000,1.862170,1.867058,2.086999,2.072336
144.520000,1.867058,1.867058,2.086999,2.072336
145.026000,1.857283,1.867058,2.086999,2.067449
145.531000,1.857283,1.867058,2.091886,2.072336
146.036000,1.862170,1.862170,2.086999,2.072336
146.542000,1.862170,1.862170,2.086999,2.072336
147.047000,1.862170,1.862170,2.086999,2.077224
147.553000,1.857283,1.862170,2.082111,2.077224
148.058000,1.862170,1.862170,2.082111,2.072336
148.563000,1.862170,1.862170,2.091886,2.072336
149.068000,1.857283,1.862170,2.086999,2.072336
149.574000,1.857283,1.862170,2.082111,2.067449
150.079000,1.862170,1.857283,2.086999,2.067449
150.585000,1.852395,1.857283,2.082111,2.072336
151.090000,1.857283,1.857283,2.082111,2.067449
151.596000,1.857283,1.857283,2.086999,2.072336
152.100000,1.857283,1.857283,2.082111,2.067449
152.606000,1.862170,1.862170,2.077224,2.062561
153.111000,1.857283,1.857283,2.082111,2.067449
153.617000,1.857283,1.862170,2.077224,2.062561
154.123000,1.857283,1.867058,2.077224,2.062561
154.628000,1.857283,1.857283,2.082111,2.062561
155.133000,1.857283,1.857283,2.077224,2.062561
155.638000,1.847507,1.862170,2.072336,2.062561
156.144000,1.847507,1.862170,2.077224,2.067449
156.649000,1.852395,1.857283,2.072336,2.067449
157.155000,1.847507,1.852395,2.072336,2.057673
157.660000,1.847507,1.852395,2.077224,2.062561
158.166000,1.847507,1.852395,2.077224,2.067449
158.670000,1.847507,1.852395,2.072336,2.062561
159.176000,1.852395,1.847507,2.077224,2.062561
159.681000,1.847507,1.847507,2.072336,2.062561
160.187000,1.852395,1.847507,2.067449,2.052786
160.692000,1.852395,1.847507,2.072336,2.057673
161.198000,1.857283,1.842620,2.067449,2.057673
161.703000,1.852395,1.842620,2.067449,2.057673
162.208000,1.852395,1.847507,2.067449,2.057673
162.714000,1.847507,1.842620,2.062561,2.057673
163.219000,1.837732,1.842620,2.057673,2.052786
163.725000,1.842620,1.842620,2.067449,2.057673
164.230000,1.832845,1.837732,2.057673,2.052786
164.736000,1.842620,1.842620,2.062561,2.052786
165.240000,1.842620,1.842620,2.072336,2.052786
165.746000,1.842620,1.842620,2.062561,2.057673
166.251000,1.842620,1.842620,2.067449,2.057673
166.757000,1.842620,1.842620,2.067449,2.057673
167.262000,1.842620,1.847507,2.062561,2.057673
167.768000,1.842620,1.842620,2.062561,2.052786
168.272000,1.842620,1.847507,2.062561,2.052786
168.778000,1.842620,1.842620,2.062561,2.057673
169.283000,1.842620,1.847507,2.057673,2.047898
169.789000,1.842620,1.847507,2.062561,2.047898
170.294000,1.842620,1.847507,2.057673,2.052786
170.800000,1.837732,1.847507,2.057673,2.043011
171.304000,1.842620,1.847507,2.062561,2.047898
171.810000,1.832845,1.847507,2.062561,2.047898
172.316000,1.832845,1.842620,2.057673,2.047898
172.821000,1.832845,1.842620,2.062561,2.047898
173.327000,1.832845,1.837732,2.062561,2.047898
173.832000,1.832845,1.837732,2.057673,2.043011
174.338000,1.837732,1.837732,2.062561,2.043011
174.842000,1.837732,1.837732,2.057673,2.043011
175.348000,1.837732,1.832845,2.052786,2.038123
175.853000,1.837732,1.832845,2.062561,2.038123
176.359000,1.842620,1.823069,2.057673,2.038123
176.864000,1.847507,1.827957,2.052786,2.038123
177.370000,1.842620,1.827957,2.052786,2.033236
177.874000,1.852395,1.823069,2.052786,2.038123
178.380000,1.857283,1.827957,2.052786,2.038123
178.885000,1.852395,1.832845,2.052786,2.038123
179.391000,1.857283,1.832845,2.052786,2.043011
179.896000,1.852395,1.832845,2.047898,2.038123
180.402000,1.847507,1.837732,2.047898,2.038123
180.907000,1.842620,1.837732,2.047898,2.043011
181.412000,1.837732,1.832845,2.047898,2.043011
181.918000,1.837732,1.837732,2.047898,2.043011
182.423000,1.832845,1.837732,2.052786,2.043011
182.929000,1.827957,1.832845,2.047898,2.043011
183.434000,1.823069,1.832845,2.047898,2.043011
183.940000,1.823069,1.827957,2.052786,2.047898
184.444000,1.823069,1.823069,2.047898,2.043011
184.950000,1.823069,1.827957,2.047898,2.033236
185.455000,1.818182,1.823069,2.047898,2.033236
185.961000,1.823069,1.823069,2.043011,2.028348
186.466000,1.818182,1.818182,2.033236,2.023460
186.972000,1.818182,1.823069,2.038123,2.023460
187.476000,1.823069,1.823069,2.038123,2.023460
187.982000,1.813294,1.818182,2.033236,2.018573
188.487000,1.818182,1.813294,2.038123,2.023460
188.993000,1.818182,1.818182,2.033236,2.023460
189.498000,1.818182,1.818182,2.038123,2.023460
190.004000,1.813294,1.813294,2.038123,2.023460
190.509000,1.813294,1.813294,2.033236,2.028348
191.014000,1.813294,1.818182,2.033236,2.023460
191.519000,1.808407,1.818182,2.038123,2.023460
192.025000,1.813294,1.818182,2.033236,2.028348
192.530000,1.803519,1.813294,2.033236,2.023460
193.036000,1.803519,1.818182,2.033236,2.028348
193.542000,1.803519,1.818182,2.028348,2.028348
194.046000,1.808407,1.813294,2.028348,2.023460
194.552000,1.808407,1.818182,2.038123,2.023460
195.057000,1.813294,1.813294,2.033236,2.023460
195.563000,1.808407,1.818182,2.033236,2.018573
196.068000,1.813294,1.813294,2.038123,2.023460
196.574000,1.813294,1.813294,2.028348,2.018573
197.079000,1.813294,1.808407,2.033236,2.018573
197.584000,1.813294,1.813294,2.033236,2.013685
198.089000,1.808407,1.813294,2.028348,2.013685
198.595000,1.813294,1.808407,2.028348,2.013685
199.100000,1.813294,1.808407,2.033236,2.018573
199.606000,1.813294,1.808407,2.028348,2.013685
200.111000,1.813294,1.803519,2.033236,2.013685
200.616000,1.808407,1.808407,2.033236,2.018573
201.121000,1.813294,1.808407,2.023460,2.018573
201.627000,1.813294,1.808407,2.028348,2.008798
202.132000,1.808407,1.803519,2.028348,2.013685
202.638000,1.808407,1.803519,2.023460,2.013685
203.143000,1.803519,1.803519,2.023460,2.008798
203.649000,1.798632,1.803519,2.028348,2.008798
204.153000,1.793744,1.798632,2.023460,2.003910
204.659000,1.798632,1.803519,2.018573,1.999022
205.164000,1.793744,1.798632,2.018573,1.999022
205.670000,1.788856,1.793744,2.018573,2.003910
206.176000,1.798632,1.798632,2.013685,1.999022
206.681000,1.793744,1.793744,2.018573,2.003910
207.186000,1.793744,1.798632,2.018573,1.999022
207.691000,1.793744,1.793744,2.018573,1.999022
208.197000,1.798632,1.793744,2.018573,1.999022
208.702000,1.798632,1.793744,2.013685,1.999022
209.208000,1.793744,1.793744,2.013685,1.994135
209.713000,1.793744,1.793744,2.018573,1.994135
210.219000,1.798632,1.793744,2.013685,2.003910
210.723000,1.793744,1.793744,2.018573,1.994135
211.229000,1.793744,1.793744,2.018573,1.994135
211.734000,1.793744,1.793744,2.013685,1.994135
212.240000,1.798632,1.793744,2.013685,1.994135
212.745000,1.793744,1.793744,2.013685,1.994135
213.251000,1.793744,1.788856,2.008798,1.994135
213.755000,1.788856,1.788856,2.008798,1.994135
214.261000,1.788856,1.788856,2.013685,1.989247
214.767000,1.788856,1.788856,2.008798,1.994135
215.272000,1.788856,1.788856,2.008798,1.989247
215.778000,1.788856,1.788856,2.008798,1.989247
216.283000,1.788856,1.783969,2.003910,1.989247
216.788000,1.783969,1.788856,2.003910,1.989247
217.293000,1.783969,1.788856,2.008798,1.989247
217.799000,1.779081,1.783969,2.003910,1.989247
218.304000,1.783969,1.783969,2.003910,1.989247
218.810000,1.783969,1.783969,2.008798,1.984360
219.315000,1.783969,1.783969,2.003910,1.989247
219.821000,1.783969,1.779081,2.003910,1.984360
220.325000,1.783969,1.779081,2.003910,1.989247
220.831000,1.783969,1.774194,1.994135,1.984360
221.336000,1.793744,1.779081,1.999022,1.984360
221.842000,1.798632,1.779081,1.999022,1.984360
222.347000,1.803519,1.779081,1.999022,1.984360
222.853000,1.803519,1.774194,1.994135,1.974585
223.357000,1.803519,1.779081,1.999022,1.984360
223.863000,1.798632,1.774194,1.994135,1.984360
224.368000,1.798632,1.779081,1.994135,1.984360
224.874000,1.793744,1.774194,1.999022,1.984360
225.379000,1.788856,1.769306,1.994135,1.979472
225.885000,1.793744,1.774194,1.994135,1.979472
226.391000,1.783969,1.774194,1.994135,1.979472
226.895000,1.779081,1.774194,1.994135,1.984360
227.401000,1.779081,1.774194,1.994135,1.979472
227.906000,1.779081,1.774194,1.994135,1.974585
228.412000,1.779081,1.769306,1.994135,1.979472
228.917000,1.774194,1.769306,1.989247,1.979472
229.423000,1.769306,1.769306,1.989247,1.974585
229.927000,1.774194,1.774194,1.994135,1.979472
230.433000,1.774194,1.769306,1.994135,1.979472
230.938000,1.774194,1.769306,1.989247,1.979472
231.444000,1.774194,1.769306,1.994135,1.974585
231.949000,1.774194,1.764418,1.989247,1.979472
232.455000,1.769306,1.764418,1.989247,1.974585
232.960000,1.774194,1.764418,1.989247,1.974585
233.465000,1.774194,1.764418,1.989247,1.979472
233.971000,1.769306,1.769306,1.984360,1.974585
234.476000,1.774194,1.769306,1.989247,1.974585
234.982000,1.774194,1.764418,1.989247,1.979472
235.487000,1.774194,1.764418,1.984360,1.974585
235.993000,1.774194,1.769306,1.989247,1.979472
236.497000,1.779081,1.769306,1.984360,1.974585
237.003000,1.774194,1.764418,1.984360,1.969697
237.508000,1.774194,1.769306,1.984360,1.974585
238.014000,1.769306,1.764418,1.984360,1.974585
238.519000,1.764418,1.769306,1.984360,1.974585
239.025000,1.769306,1.769306,1.984360,1.969697
239.529000,1.769306,1.764418,1.979472,1.964809
240.035000,1.764418,1.764418,1.984360,1.964809
240.540000,1.759531,1.764418,1.984360,1.969697
241.046000,1.764418,1.759531,1.979472,1.964809
241.552000,1.759531,1.759531,1.979472,1.969697
242.057000,1.754643,1.754643,1.979472,1.964809
242.563000,1.759531,1.759531,1.979472,1.969697
243.067000,1.759531,1.759531,1.984360,1.959922
243.573000,1.759531,1.759531,1.979472,1.964809
244.078000,1.759531,1.754643,1.979472,1.964809
244.584000,1.759531,1.759531,1.979472,1.964809
245.089000,1.754643,1.749756,1.979472,1.969697
245.595000,1.759531,1.759531,1.979472,1.969697
246.099000,1.764418,1.759531,1.974585,1.964809
246.605000,1.764418,1.759531,1.984360,1.964809
247.110000,1.764418,1.754643,1.979472,1.964809
247.616000,1.749756,1.754643,1.969697,1.955034
248.121000,1.759531,1.754643,1.974585,1.964809
248.627000,1.759531,1.754643,1.974585,1.959922
249.132000,1.759531,1.759531,1.979472,1.959922
249.637000,1.759531,1.754643,1.979472,1.964809
250.142000,1.759531,1.749756,1.974585,1.969697
250.648000,1.759531,1.754643,1.974585,1.959922
251.154000,1.759531,1.754643,1.974585,1.964809
251.659000,1.759531,1.749756,1.969697,1.959922
252.165000,1.759531,1.754643,1.974585,1.964809
252.669000,1.759531,1.754643,1.979472,1.959922
253.175000,1.759531,1.749756,1.969697,1.959922
253.680000,1.759531,1.754643,1.974585,1.959922
254.186000,1.759531,1.749756,1.969697,1.959922
254.691000,1.759531,1.749756,1.969697,1.959922
255.197000,1.754643,1.744868,1.964809,1.955034
255.702000,1.744868,1.744868,1.964809,1.955034
256.207000,1.754643,1.744868,1.969697,1.959922
256.712000,1.749756,1.744868,1.964809,1.955034
257.218000,1.739980,1.739980,1.959922,1.945259
257.723000,1.744868,1.744868,1.964809,1.955034
258.229000,1.744868,1.744868,1.959922,1.959922
258.734000,1.739980,1.744868,1.959922,1.955034
259.239000,1.744868,1.739980,1.959922,1.955034
259.744000,1.739980,1.739980,1.959922,1.955034
260.250000,1.744868,1.744868,1.959922,1.950147
260.756000,1.739980,1.744868,1.959922,1.955034
261.261000,1.744868,1.739980,1.959922,1.955034
261.767000,1.749756,1.735093,1.959922,1.950147
262.272000,1.754643,1.735093,1.959922,1.950147
262.777000,1.754643,1.730205,1.959922,1.950147
263.282000,1.759531,1.730205,1.959922,1.945259
263.788000,1.764418,1.735093,1.959922,1.945259
264.293000,1.759531,1.730205,1.950147,1.945259
264.799000,1.764418,1.735093,1.959922,1.945259
265.304000,1.764418,1.739980,1.964809,1.945259
265.809000,1.764418,1.735093,1.964809,1.945259
266.314000,1.769306,1.739980,1.955034,1.940371
266.820000,1.764418,1.735093,1.959922,1.945259
267.325000,1.754643,1.730205,1.940371,1.935484
267.831000,1.764418,1.735093,1.950147,1.945259
268.336000,1.749756,1.735093,1.950147,1.945259
268.841000,1.764418,1.739980,1.950147,1.945259
269.346000,1.754643,1.739980,1.950147,1.940371
269.852000,1.744868,1.730205,1.950147,1.940371
270.358000,1.749756,1.735093,1.955034,1.950147
270.863000,1.749756,1.735093,1.955034,1.945259
271.369000,1.744868,1.739980,1.955034,1.950147
271.874000,1.744868,1.730205,1.955034,1.950147
272.379000,1.744868,1.730205,1.950147,1.940371
272.884000,1.735093,1.725318,1.950147,1.935484
273.390000,1.744868,1.725318,1.955034,1.945259
273.895000,1.735093,1.725318,1.945259,1.935484
274.401000,1.735093,1.730205,1.955034,1.940371
274.906000,1.739980,1.720430,1.950147,1.945259
275.411000,1.744868,1.720430,1.950147,1.935484
275.916000,1.744868,1.725318,1.955034,1.935484
276.422000,1.749756,1.725318,1.950147,1.935484
276.927000,1.749756,1.720430,1.945259,1.935484
277.433000,1.754643,1.720430,1.945259,1.935484
277.938000,1.759531,1.725318,1.940371,1.935484
278.444000,1.754643,1.720430,1.940371,1.925709
278.948000,1.759531,1.715543,1.945259,1.935484
279.454000,1.759531,1.710655,1.935484,1.930596
279.960000,1.764418,1.715543,1.940371,1.925709
280.465000,1.769306,1.720430,1.940371,1.930596
